carryingcap_is,carryingcap_main,crown_age,init_n_main_cls,init_n_main_sps,ana,clado_is,clado_main,ext_is,ext_main,mig_to_is,rng_seed,lambda_c,mu,K,gamma,lambda_a,loglik,df,conv,lambda_c,mu,K,gamma,lambda_a,loglik,df,conv
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,95,3.17146,0.0198272,1.02661,0.00111757,0.24785,-143.56,5,0,7.34562,0.0207684,1.01143,0.00112346,0.250171,-143.468,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,96,3.17146,0.0198272,1.02661,0.00111757,0.24785,-143.56,5,0,0.0596252,1.95319e-09,5.27163,0.000933179,0.128669,-146.222,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,96,3.17146,0.0198272,1.02661,0.00111757,0.24785,-143.56,5,0,7.34562,0.0207684,1.01143,0.00112346,0.250171,-143.468,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,96,3.17146,0.0198272,1.02661,0.00111757,0.24785,-143.56,5,0,0.0681887,7.31267e-08,11.0633,0.00086955,0.275404,-145.353,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,96,3.17146,0.0198272,1.02661,0.00111757,0.24785,-143.56,5,0,0.0871257,7.12866e-07,4,0.00107059,0.51099,-160.685,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,97,0.188746,8.86885e-06,7.15544,0.000600548,7158.77,-123.207,5,0,0.0317565,3.11321e-08,12923.9,0.000933414,0.210484,-136.455,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,97,0.188746,8.86885e-06,7.15544,0.000600548,7158.77,-123.207,5,0,0.15773,4.24664e-07,7.01776,0.000735907,0.256987,-133.595,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,97,0.188746,8.86885e-06,7.15544,0.000600548,7158.77,-123.207,5,0,0.152463,6.98831e-08,4.00017,0.000733343,375.663,-122.303,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,97,0.0465663,0.00715448,3.44465e+06,0.00139245,0.184185,-201.691,5,0,0.0446655,7.2453e-07,95378.4,0.00086692,0.43225,-131.431,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,98,0.0465663,0.00715448,3.44465e+06,0.00139245,0.184185,-201.691,5,0,0.050687,0.0251635,5.44046e+06,0.00154699,0.200824,-200.357,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,98,0.0703547,0.0785836,6.09303,0.00208265,0.267715,-189.879,5,0,0.0853096,0.104295,5.51138,0.00235271,0.339789,-186.887,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,98,0.129664,0.000144088,2.19134,0.00140621,0.24884,-200.123,5,0,0.176804,0.025177,2.18026,0.00159968,0.603777,-192.504,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,98,0.0392415,9.59169e-09,4.81156,0.00153572,0.199814,-217.708,5,0,0.0392415,9.59169e-09,4.81156,0.00153572,0.199814,-217.708,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,99,0.0325026,7.14397e-09,3.5468e+06,0.000866553,0.324436,-127.144,5,0,0.0333494,1.95082e-08,143238,0.000867021,0.431147,-125.853,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,99,0.130161,1.66691e-05,2.99999,0.000800893,0.0920714,-127.284,5,0,0.10843,9.67302e-09,2.94098,0.000936331,0.180487,-147.314,5,0
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,99,0.130161,1.66691e-05,2.99999,0.000800893,0.0920714,-127.284,5,0,0.10843,9.67302e-09,2.94098,0.000936331,0.180487,-147.314,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,99,0.130161,1.66691e-05,2.99999,0.000800893,0.0920714,-127.284,5,0,0.10843,9.67302e-09,2.94098,0.000936331,0.180487,-147.314,5,0
15,1100,15,1000,1000,0.87,0.2,1.1,0.09,0.1,0.002,100,0.130161,1.66691e-05,2.99999,0.000800893,0.0920714,-127.284,5,0,0.10843,9.67302e-09,2.94098,0.000936331,0.180487,-147.314,5,0
15,1100,15,1000,1000,0.87,0.2,0.88,0.09,0.08,0.002,100,NA
15,1100,15,1000,1000,0.87,0.2,0.44,0.09,0.04,0.002,100,0.082756,6.34856e-07,3.99972,0.0011428,0.478275,-172.06,5,0,0.143418,1.07266e-05,5.00004,0.000867793,1.38169,-140.113,5,0
15,1100,15,1000,1000,0.87,0.2,0.22,0.09,0.02,0.002,100,0.082756,6.34856e-07,3.99972,0.0011428,0.478275,-172.06,5,0,0.0830474,1.07455e-05,3.99999,0.00114007,0.505536,-171.777,5,0
